,162
0,-0.5408104420542617
1,-6.984830732010287
2,2.3032942028248806
3,-6.654317427368102
4,3.797467485528632
5,-5.954314022030751
6,5.0893212751458705
7,-4.925764573442044
8,6.1085302646098185
9,-3.6249353001622233
10,6.798819817018607
11,-2.1260022804461642
12,7.125745891224586
13,-0.5072709727460709
14,7.072046040089284
15,1.1444136637929743
16,6.642203494714441
17,2.7375451745253376
18,5.8595665558578425
19,4.191442141007705
20,4.765668417948497
21,5.429638741082009
22,3.418165108258681
23,6.387390509317275
24,1.8911598716176012
25,7.01396423679691
26,0.26119691963072184
27,7.279676153470665
28,-1.3876098838694688
29,7.171215383174402
30,-2.9706374187222275
31,6.694560155666085
32,-4.404127522857437
33,5.876649956583171
34,-5.6192656213035015
35,4.758663061201655
36,-6.555069265594273
37,3.3973346922997756
38,-7.164935054234839
39,1.8613011481383654
40,-7.418827433640819
41,0.22754172186820074
42,-7.305275255005895
43,-1.4188838105825352
44,-6.831377924415111
45,-3.00036016505505
46,-6.020927462715999
47,-4.439372258729661
48,-4.9140316285274706
49,-5.665835346300196
50,-3.5649876649993413
51,-6.620434555111723
52,-2.039497490547066
53,-7.257390693487341
54,-0.41137231571475746
55,-7.546529109694852
56,1.2373594902213758
57,-7.475141552749177
58,2.831892075345615
59,-7.048313606727993
60,4.296865563017621
61,-6.286881831105498
62,5.5635093593904195
63,-5.2273278593507735
64,6.572803523213053
65,-3.919892170827357
66,7.2781338331610534
67,-2.4260715752646864
68,7.647326303008242
69,-0.8156299279387171
70,7.663978725627881
71,0.836728792386284
72,7.328041594611091
73,2.4548638397404163
74,6.655636732437523
75,3.9647120746009743
76,5.678137429863726
77,5.297651515636392
78,4.440567243971926
79,6.3935631726494515
80,2.999404344205528
81,7.20345781860293
82,1.4199031908721778
83,7.691557496236413
84,-0.22693559640454905
85,7.836749027975266
86,-1.8676037434575323
87,7.633357208275641
88,-3.4293830267172125
89,7.091217226477104
90,-4.843554138714387
91,6.235057707419323
92,-6.048376389793632
93,5.1032361369262516
94,-6.991711649737674
95,3.745896051030601
96,-7.633184854682828
97,2.2226390774249865
98,-7.945796502256384
99,0.5998238090374436
100,-7.916928667650954
101,-1.0523831036700506
102,-7.548713944116072
103,-2.6630707312288315
104,-6.85776506343453
105,-4.163628086861802
106,-5.874290534934451
107,-5.490638709104817
108,-4.6406472878643354
109,-6.588505337267653
110,-3.2094039741158777
111,-7.411699079057188
112,-1.6410074184850925
113,-7.926546189661399
114,-0.0011590237501709897
115,-8.112487411128102
116,1.6459727403370568
117,-7.961989596193237
118,3.228170750463121
119,-7.481403207675592
120,4.6803843319968585
121,-6.691515406869285
122,5.943412840065744
123,-5.625658227689673
124,6.966256917875674
125,-4.328183509184575
126,7.708093108380316
127,-2.8525139233803363
128,8.139799562981379
129,-1.2588591943986334
130,8.244980885794904
131,0.3883021328214336
132,8.01949192230913
133,2.02688891656569
134,7.472738033942522
135,3.5872896637768337
136,6.627528956052249
137,5.007608026173407
138,5.518331257442988
139,6.232013877813422
140,4.189750993785167
141,7.212873130068083
142,2.6946431900320276
143,7.912515260225739
144,1.087784601620621
145,8.30516541704466
146,-0.5641512149378345
147,8.374407185312547
148,-2.196851728344824
149,8.118656334195773
150,-3.7472926305707324
151,7.548918401169558
152,-5.156152919538535
153,6.688194341126989
154,-6.370042733647369
155,5.570434939771186
156,-7.345619078103954
157,4.235444403752402
158,-8.043249063657314
159,2.7373371224021112
160,-8.437524589057487
161,1.1334228799185433
162,-8.514702773999524
163,-0.5154967693508989
164,-8.27202972666704
165,-2.151611686216245
166,-7.719173765782457
167,-3.709460946314572
168,-6.877905145613635
169,-5.131259405158847
170,-5.780514079611454
171,-6.364788731414329
172,-4.464806643151224
173,-7.367524990465172
174,-2.9826817399011194
175,-8.099900556087793
176,-1.3891827264902172
177,-8.53607727012706
178,0.2570715152109043
179,-8.661283159393268
180,1.9003211956012296
181,-8.471287863821075
182,3.4766459779277734
183,-7.973499613604718
184,4.9293544387651504
185,-7.187130585048942
186,6.206727408030641
187,-6.14160588849281
188,7.266276966608555
189,-4.871751650873889
190,8.067400272147662
191,-3.426300940127023
192,8.582664505276552
193,-1.8573836956214032
194,8.79502410246184
195,-0.22101711669150853
