,218
0,-4.947900829697836
1,3.846494869358503
2,-6.179333167294174
3,1.264244148807181
4,-6.3188046607824
5,-0.38080571888675757
6,-6.028214603463998
7,-2.0056688198341277
8,-5.32901002722673
9,-3.500490243011462
10,-4.267519758443015
11,-4.767623293525043
12,-2.9172587384073183
13,-5.720283468632656
14,-1.3691159127461665
15,-6.296629558481836
16,0.27406156615850064
17,-6.460400698877473
18,1.904461097233022
19,-6.202793878846496
20,3.4192255986392377
21,-5.540820137493194
22,4.717860138679668
23,-4.5192485492062335
24,5.718200696423858
25,-3.2052852967939156
26,6.358128859951413
27,-1.6839124565988461
28,6.599171551700531
29,-0.04883467577128647
30,6.426590531845918
31,1.5938257418289274
32,5.853294381318791
33,3.1416534222028965
34,4.914634129941641
35,4.501941608500893
36,3.6711189698207862
37,5.588724133611043
38,2.200372152177082
39,6.337107186548545
40,0.5894245252797996
41,6.703961728305536
42,-1.060965948068717
43,6.667427061046407
44,-2.65491613517299
45,6.230705552235492
46,-4.094399077870623
47,5.421802004563525
48,-5.297382858192027
49,4.288106907258765
50,-6.191312674541613
51,2.899581057331255
52,-6.72654926478111
53,1.3354983223624581
54,-6.871973700305448
55,-0.3094983975634042
56,-6.620672555978112
57,-1.9433434603026032
58,-5.988843945622508
59,-3.4689175436923216
60,-5.012517652078997
61,-4.802533781730658
62,-3.750200244713952
63,-5.866459039810547
64,-2.2714685889608974
65,-6.603764861819598
66,-0.662927365304898
67,-6.972759980699046
68,0.9886943537776598
69,-6.9549374319040105
70,2.5917776452297407
71,-6.551443612967029
72,4.05489378864126
73,-5.7867285724651945
74,5.3014790930191396
75,-4.702403583738881
76,6.2636853143416324
77,-3.357771905398485
78,6.8884884703721205
79,-1.8294278034417337
80,7.144866015662737
81,-0.19714323925902094
82,7.019341463818566
83,1.4515216151911263
84,6.520377777886629
85,3.025293347533596
86,5.67482418286849
87,4.444540084272628
88,4.527523673435594
89,5.63463514976994
90,3.1421725441007133
91,6.531760222595631
92,1.5888452096532246
93,7.0924206543057515
94,-0.05187918406021517
95,7.2879384602332005
96,-1.6953485941727982
97,7.108626003180494
98,-3.2539297954284065
99,6.565687339697022
100,-4.652092641726623
101,5.687180480612312
102,-5.819235723562436
103,4.517996917765598
104,-6.696812688478751
105,3.117441638060713
106,-7.241156470238419
107,1.556104613139098
108,-7.425515118712096
109,-0.08407566213250056
110,-7.242861177321003
111,-1.7250944057599489
112,-6.702730140728834
113,-3.2860535421750803
114,-5.8321610858877815
115,-4.690467662879413
116,-4.674190269993341
117,-5.869964292166378
118,-3.2855853828739816
119,-6.767532767750947
120,-1.7376053992582934
121,-7.3392614634128766
122,-0.10188022633208224
123,-7.560634134966092
124,1.5433209869369153
125,-7.421680175149078
126,3.119769085205164
127,-6.929638644757809
128,4.552986398531519
129,-6.108428746404891
130,5.775723753980967
131,-4.997338733614431
132,6.731043304835456
133,-3.6490107082761427
134,7.37486996336837
135,-2.126830129909472
136,7.677902544030782
137,-0.5018541940671409
138,7.626808347490558
139,1.1505684623444754
140,7.224660166027827
141,2.7543236312579364
142,6.490610830299676
143,4.236037145702951
144,5.458835733025287
145,5.528399432577216
146,4.176806646299923
147,6.573160510761084
148,2.7066354794487584
149,7.322272245190784
150,1.111813836997623
151,7.74563191908776
152,-0.5363352890633422
153,7.825131603059004
154,-2.164622359818443
155,7.558051374556703
156,-3.7047507539949676
157,6.955186685662758
158,-5.085072580550723
159,6.044161968480608
160,-6.245363534019682
161,4.865730289363424
162,-7.135458473400153
163,3.472052296666507
164,-7.7173203931012635
165,1.9242847406573598
166,-7.966547003048435
167,0.28981733172088864
168,-7.873261363057459
169,-1.3607144366002717
170,-7.442361171706152
171,-2.9565064395754193
172,-6.693129711760365
173,-4.429618577924122
174,-5.658238858364074
175,-5.71783388922131
176,-4.382199810844941
177,-6.767225875932878
178,-2.9193393010829514
179,-7.534331359233026
180,-1.3313971246557346
181,-7.987845616285813
182,0.31514569571845436
183,-8.109778939675788
184,1.9518903794183635
185,-7.89603801556504
186,3.5113745440944975
187,-7.356420558672916
188,4.933120887429469
189,-6.511605538139796
190,6.155255358090371
191,-5.3980967451853825
192,7.128480179465709
193,-4.0621701292652075
194,7.814015009256087
195,-2.558782849201804
196,8.185035355289761
197,-0.9492322227803568
198,8.227601373476608
199,0.7014006589941976
200,7.941050943885326
201,2.326914379046969
202,7.335959783673806
203,3.8663369022635736
204,6.437757910829013
205,5.254528715323622
206,5.28299500790649
207,6.436969444438135
208,3.9180497148875157
209,7.367712513220911
210,2.3971733967504165
211,8.011081211195366
212,0.7802599170890887
213,8.342930267865402
214,-0.873744830318796
215,8.351041088062559
216,-2.496496228852642
217,8.034968040069874
218,-4.025396058187162
219,7.408045333738882
220,-5.401992183220891
221,6.495461955672061
222,-6.574167022445652
223,5.333133947370795
224,-7.500063477168716
225,3.9624572516678582
226,-8.142062897303724
227,2.438996312364212
228,-8.476885389798198
229,0.8209836495854453
230,-8.493041948397337
231,-0.8302891739951228
232,-8.191104072734735
233,-2.4528199282801064
234,-7.58155988917513
235,-3.9900382022130065
236,-6.688652963241228
237,-5.380719541885866
238,-5.546569998841465
239,-6.573839553173807
240,-4.198400370438652
241,-7.526130282433476
242,-2.6903341935183254
243,-8.20495381072227
244,-1.081587406408908
245,-8.58365329103114
246,0.5687059462664156
247,-8.649571199289742
248,2.2004380318435413
249,-8.401544675002366
250,3.7586658160576816
251,-7.847944951148857
252,5.183067654455801
253,-7.010231063611977
254,6.4229830904797245
255,-5.91965606419647
256,7.434827790960559
257,-4.616239758174606
258,8.185161774888842
259,-3.1431356971235744
260,8.64539112139063
261,-1.5566013062521427
