,50
0,1.0000000000489164
1,1.0160979392637721
2,1.0252300300815973
3,1.0342841855528224
4,1.0432603996838956
5,1.0521586667756109
6,1.0609789813747803
7,1.0697408525744907
8,1.0784247615449083
9,1.0870307034914741
10,1.095578188803141
11,1.1040476985925312
12,1.1124587439502394
13,1.1208113214201687
14,1.1291054276598385
15,1.1373410594900795
16,1.1455182138358793
17,1.1536368877515946
18,1.1616970783795695
19,1.1696987830087004
20,1.1776419990048084
21,1.185526723849473
22,1.193372471943067
23,1.2011597243901218
24,1.2088884788795473
25,1.2165782505038722
26,1.224209520138544
27,1.2318018032417042
28,1.2393550982017063
29,1.2468498857169084
30,1.2543056814630276
31,1.2617224846248503
32,1.2690807753954956
33,1.2764000702586218
34,1.2836803679079625
35,1.2909216670578703
36,1.298123966469553
37,1.305287264929863
38,1.3124115612878078
39,1.3194968543978118
40,1.32654314318172
41,1.333550426537065
42,1.340518703454869
43,1.3474479729229514
44,1.3543577531575677
45,1.3612285241759807
46,1.3680602850569195
47,1.3748530348931636
48,1.3816262923141636
49,1.38836053710791
50,1.3950557684615623
51,1.4017315052796153
52,1.4083682271813713
53,1.4149659334012283
54,1.4215441431324114
55,1.4280833358346448
56,1.4346030308680935
57,1.4410837075874605
58,1.4475448855312663
59,1.4539670439360857
60,1.4603697024829196
61,1.4667333403495357
62,1.4730774773528819
63,1.479402113064584
64,1.48568772649214
65,1.4919538376991914
66,1.4981809255785121
67,1.5043885103293226
68,1.5105765915660028
69,1.5167451689267795
70,1.522874721127925
71,1.5289847686394915
72,1.5350753110885298
73,1.5411463481455419
74,1.5471783583949648
75,1.5531908624748418
76,1.559183860097533
77,1.5651573509647452
78,1.5711113347353574
79,1.5770262898223764
80,1.5829217371500877
81,1.5887976764246645
82,1.5946541073825538
83,1.6004910297498889
84,1.6063084432646944
85,1.6121063476498327
86,1.6178847426624834
87,1.6236436280181357
88,1.6293830035198504
89,1.6351028688842135
90,1.6408032238935213
91,1.6464840683059243
92,1.6521454019033792
93,1.657787224441485
94,1.663409535714858
95,1.6690123354956514
96,1.6745956235809873
97,1.6801593997519493
98,1.685703663812117
99,1.6912284155624904
100,1.6967336547977296
101,1.7022193813210362
102,1.7076855949539997
103,1.7131322954967418
104,1.7185594827754331
105,1.723967156604977
106,1.729374839144511
107,1.734763007949563
108,1.7401316628368726
109,1.745480803639519
110,1.7508104302256884
111,1.7561205423775978
112,1.761430662489942
113,1.7667212679196658
114,1.7719923585209936
115,1.7772439341512194
116,1.7824759946468356
117,1.7877080625257131
118,1.792920615026419
119,1.798113652012686
120,1.8032871733352913
121,1.808441178883645
122,1.8135951912766317
123,1.8187296876474914
124,1.8238446678663334
125,1.8289401317984244
126,1.8340356022179745
127,1.8391115561402143
128,1.8441679934506694
129,1.8492244369816973
130,1.8542613636934322
131,1.8592787734690541
132,1.864296189228673
133,1.869294087870999
134,1.8742724692555202
135,1.8792313333165571
136,1.8841902029906792
137,1.8891295551691658
138,1.8940493896853972
139,1.8989692296399847
140,1.90386955178187
141,1.9087698792363181
142,1.9136506887077585
143,1.9185119800998172
144,1.9233732765912996
145,1.9282150548634704
146,1.9330373147757436
147,1.9378595795930045
148,1.9426623259428404
149,1.9474650770772493
150,1.9522483095792509
151,1.9570120233273216
152,1.961775741707862
153,1.9665199412123895
154,1.9712641452263364
155,1.975988830232972
156,1.9806939961315997
157,1.9853991663807582
158,1.9900848173740064
159,1.9947704726397582
160,1.9994366085192783
161,2.0041027485356566
162,2.0087493691125244
163,2.0133764700705026
164,2.018003575048894
165,2.022611160325029
166,2.0272187495128855
167,2.031806818875963
168,2.036394892071195
169,2.040963445328774
170,2.045532002358548
171,2.0500810393031053
172,2.0546300799106616
173,2.059159600375214
174,2.063689124411102
175,2.068199128196879
176,2.0727091354635685
177,2.0771996223773344
178,2.081690112709695
179,2.0861610825621253
180,2.090632055775353
181,2.095083508409802
182,2.0995349643155397
183,2.1039668995549308
184,2.1083988379956677
185,2.1128112556802083
186,2.11722367648974
187,2.1216165764217982
188,2.126009479437283
189,2.1303828614885902
190,2.1347562465712198
191,2.139129634639647
192,2.143483501621842
193,2.1478373715360783
194,2.1521717202733557
195,2.156506071881969
196,2.160820902232433
197,2.1651357353801144
198,2.1694310471956975
199,2.1737263617387432
200,2.1780216790515676
201,2.1822974748931996
202,2.1865732734170114
203,2.1908295504039983
204,2.1950858300153517
205,2.199322587994034
206,2.203559348556366
207,2.207796111681778
208,2.2120133530754797
209,2.2162305969835026
210,2.2204283190781213
211,2.224626043628598
212,2.2288237706139187
213,2.2330019757240653
214,2.2371801832037663
215,2.2413388687142874
216,2.2454975565786226
217,2.249656246783817
218,2.253795414903804
219,2.2579345853050445
220,2.2620542335850873
221,2.2661738840972148
222,2.270293536835335
223,2.2743936673491376
