,124
0,0.9999999999727109
1,1.0958242783135055
2,1.1459518600634093
3,1.1939040536394756
4,1.2400108564499137
5,1.2844126493340386
6,1.3273457006792844
7,1.368903793534628
8,1.4092286848184838
9,1.448414721835534
10,1.486556441194966
11,1.523748532530213
12,1.5600381214313472
13,1.5954724203635504
14,1.630146410889777
15,1.6641074492879533
16,1.697355239302144
17,1.7299849274444339
18,1.7619962921881338
19,1.7934368444667752
20,1.8243541235211842
21,1.8547479780193092
22,1.8846182700703733
23,1.914060311717021
24,1.94302627756784
25,1.9715637887635924
26,1.9997204808509408
27,2.027448551157942
28,2.0547956508429177
29,2.081809442009692
30,2.1084898670286067
31,2.134836872211987
32,2.160850407450048
33,2.1865304259264504
34,2.2119246178415173
35,2.23703294517142
36,2.2618553722419414
37,2.286391865491539
38,2.31069013106059
39,2.334750141722399
40,2.3585241323973394
41,2.382059816588427
42,2.405404912224831
43,2.4285116581821042
44,2.4513800338047487
45,2.474057762437438
46,2.496544827441195
47,2.5187934687645797
48,2.540851414289085
49,2.56271864968581
50,2.5843951612963116
51,2.6059286825194476
52,2.627271455510984
53,2.6484234683401255
54,2.669432457556221
55,2.690250665252231
56,2.7109258298357606
57,2.731457942627908
58,2.7517992455384017
59,2.7719974794841793
60,2.7920526367882728
61,2.811964710130663
62,2.8317336924189744
63,2.8513595768633935
64,2.8708901090140007
65,2.890277531183063
66,2.9095218372778793
67,2.928623021473763
68,2.947628831506667
69,2.966491509161213
70,2.9852588032296463
71,3.003882955156256
72,3.022411714690118
73,3.0408450779414995
74,3.05913528588699
75,3.077330089598111
76,3.095429485537719
77,3.113385714251167
78,3.131246527996994
79,3.1490119235791463
80,3.166681897919549
81,3.184256448025073
82,3.2017355710000994
83,3.2191192640337265
84,3.2364075243626678
85,3.2536003493687677
86,3.270697736475335
87,3.287699683163704
88,3.3046539456057475
89,3.3215127632541748
90,3.3382761338122724
91,3.354944055032196
92,3.3715165247396697
93,3.388041300378359
94,3.4044706206788167
95,3.4208044836749254
96,3.4370906474624117
97,3.453281350403771
98,3.4694243510735707
99,3.4854718875515522
100,3.501471718833416
101,3.5173760827331573
102,3.533184977573216
103,3.5489461629704335
104,3.5646596377289472
105,3.5802776392102476
106,3.595847927561839
107,3.6113227398888137
108,3.6267498366904256
109,3.6421292169672235
110,3.6574131174586793
111,3.672649299173254
112,3.687837761195971
113,3.7029307399419737
114,3.7179759968886965
115,3.7329735311680876
116,3.7478755788907647
117,3.762729901994301
118,3.7775364996692917
119,3.7922953710972958
120,3.807006515515307
121,3.821622168506278
122,3.8361900927139003
123,3.8507102874284573
124,3.865182751917936
125,3.879607485473311
126,3.893984487408149
127,3.9083137570422704
128,3.9225475293212213
129,3.936733567790037
130,3.9508718718018003
131,3.9649624407303516
132,3.9790052739828816
133,3.9930003709288053
134,4.006947731020944
135,4.020847353668912
136,4.034699238309876
137,4.048503384369909
138,4.062259791328987
139,4.07596845863667
140,4.089629385791574
141,4.103242572247103
142,4.116808017518241
143,4.130325721112225
144,4.143795682528178
145,4.157265667252506
146,4.170687909018855
147,4.184062407363431
148,4.197389161836723
149,4.210668171988212
150,4.2238994373774945
151,4.237082957577787
152,4.250218732153196
153,4.263354527274621
154,4.276442576098285
155,4.289482878205946
156,4.302475433244674
157,4.315420240761706
158,4.328317300426025
159,4.341214378819137
160,4.354063708729084
161,4.366865289781498
162,4.37961912162387
163,4.392325203896621
164,4.405031303579211
165,4.4176896531300835
166,4.430300252189895
167,4.442863100453217
168,4.455425965140539
169,4.467941078508022
170,4.480408440207012
171,4.49282804994227
172,4.505247675214602
173,4.517619548016486
174,4.529943668055161
175,4.5422678030197945
176,4.55454418472015
177,4.566772812897261
178,4.579001455418769
179,4.591182343961922
180,4.603315478235951
181,4.615448626273249
182,4.627534019619815
183,4.639571658007997
184,4.651609309641688
185,4.663599205893798
186,4.675541346513503
187,4.687483499861057
188,4.69937789717944
189,4.711224538207144
190,4.72307119149651
191,4.734870088119485
192,4.746668996738702
193,4.758420148278993
194,4.770123542571333
195,4.781826948399809
196,4.7934825965736145
197,4.805090486911
198,4.816698388340736
199,4.828258531573607
200,4.839818685655415
201,4.851331081210208
202,4.862843487347943
203,4.8743081346540915
204,4.885725022891267
205,4.89714192134723
206,4.9085110603940505
207,4.919880209448922
208,4.931201598833963
209,4.9425229979616985
210,4.953796637119218
211,4.965070285827392
212,4.976296174264237
213,4.98752207203492
214,4.998700209243975
215,5.009878355611354
216,5.021008741114578
217,5.0320913656333826
218,5.043173998915603
219,5.054208870961725
220,5.065243751598537
221,5.076230870710286
222,5.087217998231752
223,5.098157363970696
