,158
0,0.9999999999680117
1,0.9161530600265912
2,0.8654846675774978
3,0.8116126657238146
4,0.7537858580546082
5,0.6909657250007001
6,0.6215401116010929
7,0.5427593986907193
8,0.44906447765634766
9,0.32409198246034876
10,0.26241162797475626
11,0.41219969673872264
12,0.5133652944664554
13,0.5963252857217866
14,0.6685015450201287
15,0.7333315974756848
16,0.7927127857979276
17,0.8478482672499275
18,0.8995289905388445
19,0.9483399533495903
20,0.9946997352780832
21,1.0389440911946308
22,1.0813677098314123
23,1.1221810522568934
24,1.16155263477649
25,1.199608811544866
26,1.2364762966707854
27,1.2722820843679798
28,1.30706802030916
29,1.3409614679251443
30,1.3740045510561345
31,1.4062821797092633
32,1.4377939510337263
33,1.4686249174732544
34,1.4988174890431913
35,1.5284141190195606
36,1.5574572976026126
37,1.5859895466879421
38,1.6140106992643606
39,1.641520603984853
40,1.668604563601103
41,1.695219741636044
42,1.7214514752394015
43,1.7472569480825049
44,1.7727215247998396
45,1.7978024044049845
46,1.8225422445566135
47,1.84694098278959
48,1.8710412927761644
49,1.8948003912425149
50,1.918303695522103
51,1.9415084300213783
52,1.96441455364382
53,1.9870647646597994
54,2.0094590296985535
55,2.0315973174279893
56,2.053522337604993
57,2.075191324786597
58,2.0966469934992973
59,2.117889321150386
60,2.138918286361931
61,2.159733868906342
62,2.1803787930560845
63,2.2008102984657696
64,2.2210711124337807
65,2.2411184750924558
66,2.2609951165233677
67,2.2807010234499305
68,2.3002361832154286
69,2.3196005837402094
70,2.338794213521258
71,2.357859809745844
72,2.37675461461734
73,2.3955213671316025
74,2.4141173094000083
75,2.4325851820788964
76,2.4509249774937585
77,2.46909393758611
78,2.4871348052315865
79,2.5050475736496005
80,2.5228322363381133
81,2.540488787051503
82,2.558059972211943
83,2.575503034232372
84,2.5928179675246223
85,2.6100047667043595
86,2.6271061802366025
87,2.6440794500589395
88,2.6609673255425195
89,2.677727048337437
90,2.6944013687270263
91,2.7109475280569053
92,2.727408277442224
93,2.7437836132206677
94,2.7600307769520818
95,2.77619252056041
96,2.792268841034655
97,2.8082597354558643
98,2.824165200982713
99,2.8399424779252094
100,2.8556343201438064
101,2.8712407250725303
102,2.886761690211667
103,2.9021972131489213
104,2.9175900495215887
105,2.9328974394528906
106,2.9481193807090715
107,2.963255871126449
108,2.9783069086122675
109,2.993272491116386
110,3.008195375744431
111,3.02303280181565
112,3.037784767434425
113,3.05249403036798
114,3.0671178295681165
115,3.0816561632962927
116,3.09615178988829
117,3.1105619479649698
118,3.1249293962447706
119,3.1392113731013005
120,3.153450637625889
121,3.1676044279895024
122,3.1817155036229305
123,3.195741102441592
124,3.2097239842455165
125,3.223621386745765
126,3.237476070044405
127,3.251245271661175
128,3.2649717520015917
129,3.278655510178059
130,3.2922537834173524
131,3.3058093325762417
132,3.3193221568322913
133,3.33279225536822
134,3.3461768650314565
135,3.3595187472199934
136,3.3728179011866013
137,3.3860743261990125
138,3.399245258717453
139,3.412373460663696
140,3.4254589313405837
141,3.438501670092094
142,3.4515016762679864
143,3.464458949229837
144,3.477330724897136
145,3.490159765913337
146,3.5029460716726892
147,3.5156896415864485
148,3.5283904750759363
149,3.5410485715570785
150,3.5536639305083746
151,3.566236551375627
152,3.5787664336058604
153,3.5912535767216327
154,3.603697980156273
155,3.6160996434178685
156,3.6284585660304614
157,3.640774747503774
158,3.6530481873463883
159,3.665278885114603
160,3.677466840326373
161,3.68961205254849
162,3.7017145213435936
163,3.7137742462302032
164,3.7257912268505846
165,3.737765462749104
166,3.749696953510872
167,3.7616284640570914
168,3.773517228812226
169,3.78536324737951
170,3.7971665193872037
171,3.808927044444634
172,3.8206448221863623
173,3.8323198522380064
174,3.843994900057451
175,3.8556271995789575
176,3.867216750493829
177,3.878763552451832
178,3.8902676051179537
179,3.9017716742421786
180,3.913232993532296
181,3.9246515626713943
182,3.9360273813532207
183,3.947360449241501
184,3.9586935324018016
185,3.9699838643080056
186,3.981231444651702
187,3.9924362730888006
188,4.0036411160005265
189,4.0148032065721795
190,4.025922544529153
191,4.037041896365211
192,4.048118495142833
193,4.059152340592638
194,4.0701434324636105
195,4.081134537447998
196,4.092082888427131
197,4.102988485114189
198,4.113894094447357
199,4.124756949119029
200,4.135577048858828
201,4.146397160746794
202,4.15717451732758
203,4.1679091184008845
204,4.178643731126096
205,4.189335587956741
206,4.1999846886804555
207,4.210633800630927
208,4.221240156113177
209,4.231846522526355
210,4.242410132138718
211,4.252930984742089
212,4.263451847891197
213,4.273929953699048
214,4.284408069808091
215,4.2948434282461205
216,4.305236028826399
217,4.315628639315396
218,4.325978491647371
219,4.336328353655321
220,4.346635457225149
221,4.356899802093479
222,4.367164156320967
223,4.377385751610869
