,123
0,0.9999999999825078
1,1.0897864345641823
2,1.1370285964022235
3,1.1823473110610434
4,1.225970366985304
5,1.2680801383265494
6,1.3088133694202893
7,1.348307164452466
8,1.3866989087676072
9,1.4240339057232612
10,1.4604037551107396
11,1.4959001885276455
12,1.5305227149377052
13,1.5644094104237243
14,1.5975599254637296
15,1.6300201249897461
16,1.661835919076467
17,1.6930532563541367
18,1.7237181185909987
19,1.7538303306697223
20,1.7834359213829976
21,1.812580941930124
22,1.8412652716135758
23,1.8694887998720697
24,1.8972976201314922
25,1.9246916438028592
26,1.9517169870637463
27,1.9783735785730605
28,2.0046613522094727
29,2.03062644841866
30,2.0562226106556833
31,2.0815421939813232
32,2.1065389499284404
33,2.1312590412310413
34,2.1556562227952654
35,2.179776664501115
36,2.203666542218958
37,2.227279617295581
38,2.250662070959726
39,2.2738138777495984
40,2.296688801249818
41,2.3193792426530733
42,2.341838968814086
43,2.364067959312599
44,2.386112409882631
45,2.407926088341125
46,2.42955519350158
47,2.450999710501473
48,2.472259625188828
49,2.4933349240434826
50,2.5142255941952385
51,2.5349316233366532
52,2.555499219317832
53,2.575882152310701
54,2.5961266320550207
55,2.616186428653779
56,2.636107753616443
57,2.655890598745976
58,2.6755349561738857
59,2.6949945957230224
60,2.714315731989444
61,2.733498358020737
62,2.752588690888676
63,2.7715405011276824
64,2.7903537825318896
65,2.8090285291134056
66,2.827564735115965
67,2.84600862045091
68,2.8643139549379297
69,2.882526959448271
70,2.9006014035455467
71,2.918583509030973
72,2.936427045158895
73,2.954178234619481
74,2.9718370741349207
75,2.989403559654217
76,3.0068314601372914
77,3.024166999877993
78,3.0414101757108387
79,3.05856098462895
80,3.0756194236961654
81,3.0925854900628535
82,3.1094591809768777
83,3.126240493737649
84,3.142929425783816
85,3.159525974549928
86,3.176030137597898
87,3.192441912554403
88,3.2087612971062134
89,3.2250345198457584
90,3.2412153481264214
91,3.2573037798077236
92,3.273299812843862
93,3.289249676759866
94,3.305107138388465
95,3.320872195799904
96,3.3365910792346813
97,3.3522175551031834
98,3.367797854060528
99,3.3832857422614713
100,3.398727450782529
101,3.414076745499833
102,3.429379857877509
103,3.4445905535881156
104,3.459755064437482
105,3.4748271558785153
106,3.4898530600495286
107,3.5047865421878583
108,3.5196738347714893
109,3.534514936863624
110,3.549263613337166
111,3.563966097171289
112,3.5786223874760634
113,3.593186248821479
114,3.6077039146500396
115,3.6221753841279587
116,3.6366006564180373
117,3.6509334957088915
118,3.665220136014633
119,3.6794605765425326
120,3.693654816559284
121,3.7078028553247493
122,3.7218584565593007
123,3.73586785491017
124,3.7498310496727805
125,3.763748040204744
126,3.777618825832757
127,3.7914434059094138
128,3.805221779811281
129,3.8189539469038367
130,3.832639906579202
131,3.846279658250056
132,3.859873201332233
133,3.8734205352332385
134,3.8869216593908282
135,3.900376573272089
136,3.913785276325358
137,3.927147768007353
138,3.9404640478022555
139,3.953734115197694
140,3.9669579696915864
141,3.980135610796432
142,3.993267038002052
143,4.006352250847806
144,4.0193912488696615
145,4.032384031615391
146,4.045330598612325
147,4.058230949435244
148,4.071085083638384
149,4.083893000804116
150,4.096700938581653
151,4.109462658639179
152,4.122178160549911
153,4.134847443934081
154,4.147470508394125
155,4.160047353533253
156,4.172577978970382
157,4.185108622910867
158,4.197593046552406
159,4.21003124952988
160,4.222423231480867
161,4.2348152308927585
162,4.2471610087190355
163,4.259460564603952
164,4.2717138982345295
165,4.2839210092448
166,4.296128136501785
167,4.308289040592264
168,4.320403721306916
169,4.332472178238271
170,4.344540650501415
171,4.356562898529176
172,4.368538922015761
173,4.380514960231832
174,4.3924447734445105
175,4.404328361351717
176,4.41616572369581
177,4.428003099953437
178,4.439794250205345
179,4.45153917417132
180,4.4632841115176625
181,4.474982822157179
182,4.486635305826843
183,4.498287802364953
184,4.509894071532527
185,4.5215003532698805
186,4.533060407237856
187,4.544574233205998
188,4.556088071251808
189,4.567555680923849
190,4.578977061978858
191,4.590398454663056
192,4.601773618337682
193,4.61314879341254
194,4.624477739135662
195,4.635760455302492
196,4.647043182411318
197,4.658279679625803
198,4.669516187534052
199,4.680706465214814
200,4.691850512467137
201,4.702994570011472
202,4.714092396808674
203,4.725190233662089
204,4.736241839483173
205,4.747293455108578
206,4.7582988394059464
207,4.769257992135862
208,4.780217154353113
209,4.791130084729337
210,4.802043024371276
211,4.812909731893605
212,4.823776448486352
213,4.834596932670039
214,4.845417425720136
215,4.856191686097968
216,4.866965955178822
217,4.8776939912809185
218,4.888422035892677
219,4.899103847336197
220,4.909785667056218
221,4.920421253348397
222,4.931056847755613
223,4.9416462084764285
