,206
0,0.9999999357133834
1,1.0060816488901312
2,1.0095578898220403
3,1.0130205292665861
4,1.016469553307395
5,1.0199117837374794
6,1.023340419202362
7,1.0267554436199695
8,1.030163669431281
9,1.0335582926949842
10,1.0369393095160764
11,1.0403135225418558
12,1.0436741317194773
13,1.0470211393042144
14,1.050361343509031
15,1.0536879458514534
16,1.0570077446874184
17,1.0603139516590998
18,1.0636133448306238
19,1.0668991380497428
20,1.0701781288346632
21,1.073443512939225
22,1.0767021064701714
23,1.0799470748630822
24,1.0831852593206808
25,1.0864098421193582
26,1.0896276122696065
27,1.0928385863141292
28,1.0960359512143614
29,1.0992265247376694
30,1.1024102878907178
31,1.1055804448996263
32,1.1087438095624262
33,1.1119003652438417
34,1.1150433167056086
35,1.1181794729447647
36,1.121308816971818
37,1.1244245723268729
38,1.1275335073182442
39,1.130635655331447
40,1.133730993367773
41,1.1368127253698967
42,1.1398876608944943
43,1.1429557903539043
44,1.1460171237366346
45,1.149064857753857
46,1.1521057766088283
47,1.1551398986764807
48,1.1581672204109033
49,1.1611877346723423
50,1.1642014541104662
51,1.1672015551786972
52,1.1701948739946244
53,1.1731813851541353
54,1.1761610886472527
55,1.1791339894290476
56,1.182100094132817
57,1.1850593910072371
58,1.1880119001207108
59,1.1909575864153517
60,1.1938964835099213
61,1.196821770123849
62,1.1997402542345446
63,1.202651942547809
64,1.2055568218230186
65,1.2084549047767732
66,1.211346182715205
67,1.2142306573391712
68,1.217108331647124
69,1.219979204409965
70,1.222843274257624
71,1.2257005315823317
72,1.2285510050737276
73,1.2313946634256063
74,1.2342315299437876
75,1.237061588735871
76,1.2398848442905803
77,1.2427012987978876
78,1.2455177495727672
79,1.2483274071759631
80,1.251130260310155
81,1.2539263107306693
82,1.2567155499949831
83,1.2594979925520282
84,1.262273631997293
85,1.2650424673136953
86,1.2678045093095867
87,1.2705597481115263
88,1.2733081755936033
89,1.2760566005646181
90,1.2787982317523108
91,1.281533063841668
92,1.2842610878488285
93,1.2869823091918426
94,1.2896967281904812
95,1.292404352112373
96,1.2951119694882016
97,1.297812781542446
98,1.3005067954771696
99,1.303194008645164
100,1.3058744185225022
101,1.3085548261700048
102,1.311228433758678
103,1.313895243580325
104,1.3165552415709152
105,1.319208436194635
106,1.3218616365723637
107,1.3245080347931673
108,1.3271476311980581
109,1.3297804222300966
110,1.332406407859677
111,1.3350324023961064
112,1.3376515902618358
113,1.3402639810195986
114,1.3428695553591965
115,1.3454751418006738
116,1.3480739208544856
117,1.3506658987428
118,1.3532510723261353
119,1.3558362586628088
120,1.358414619303002
121,1.3609861999480248
122,1.3635577633877822
123,1.3661225343918293
