,228
0,0.9999996346457037
1,1.006714264582806
2,1.010543033903158
3,1.0143575209477376
4,1.0181577255157446
5,1.0219436414383563
6,1.0257152763176494
7,1.0294726316706178
8,1.0332156968243984
9,1.0369444793913896
10,1.0406589785324445
11,1.044366339022697
12,1.048059406510109
13,1.051738203426179
14,1.055402709696482
15,1.0590529338827175
16,1.0626960145621076
17,1.066324814731111
18,1.069939318031185
19,1.0735395546023723
20,1.0771326366504188
21,1.0807114379503993
22,1.0842759604593317
23,1.087833329923289
24,1.091376424518686
25,1.0949123743082725
26,1.098434041427859
27,1.1019414207851461
28,1.1054416582688011
29,1.1089276157380514
30,1.1124064300121947
31,1.115870963675792
32,1.119328342482417
33,1.1227714440329353
34,1.1262074088561642
35,1.1296290816083663
36,1.1330436134694555
37,1.1364438596132351
38,1.139836968083377
39,1.1432157860345733
40,1.146587464922407
41,1.1499519985780136
42,1.1533022547718346
43,1.1566453653058522
44,1.1599813296173005
45,1.1633030192942215
46,1.166617556363829
47,1.1699249576597426
48,1.1732180605742455
49,1.1765040395382191
50,1.1797828662281118
51,1.183047413280338
52,1.1863048155294411
53,1.1895550743580563
54,1.1927981903255498
55,1.1960270193262408
56,1.1992487135534409
57,1.2024632662556407
58,1.2056706645923512
59,1.2088709253129435
60,1.2120569053883237
61,1.2152357391237485
62,1.2184074396350262
63,1.2215719798482627
64,1.2247293954689502
65,1.2278796587946963
66,1.231015636738246
67,1.2341444731372238
68,1.2372661681885302
69,1.2403807239352205
70,1.2434881322406364
71,1.2465884032337124
72,1.2496815164504518
73,1.2527675101621074
74,1.255846346922997
75,1.2589180433334863
76,1.2619826037483808
77,1.265040020389589
78,1.268090276114084
79,1.2711334078661805
80,1.274169395156886
81,1.2771982378952813
82,1.2802199367042035
83,1.2832344970035927
84,1.2862419080501817
85,1.289242178808008
86,1.2922353094187682
87,1.2952213046667282
88,1.2982001415894446
89,1.3011718418554008
90,1.3041364000009077
91,1.3070938205242104
92,1.310044086543547
93,1.312987225188125
94,1.3159231997569452
95,1.3188520496758747
96,1.3217737516999741
97,1.3246883138931176
98,1.327595730997706
99,1.3304959991690686
100,1.333396265877006
101,1.3362894041069224
102,1.3391753985463175
103,1.3420542467436647
104,1.3449259484843277
105,1.347790507897964
106,1.3506479307277601
107,1.3535053479366272
108,1.3563556280409674
109,1.359198751356371
110,1.3620347373390658
111,1.364863586570762
112,1.3676852904911692
113,1.3705069943295414
114,1.373321555467021
115,1.3761289757210404
116,1.3789292619728035
117,1.3817223790478805
118,1.3845155226484582
119,1.3873015065058314
120,1.3900803532849983
121,1.3928520574024603
122,1.3956166205124207
123,1.3983811821474956
124,1.4011386043862737
125,1.4038888773332172
126,1.4066320157741787
127,1.4093751429526582
128,1.4121111343286072
129,1.4148399791417763
130,1.417561683368219
131,1.420283387999012
132,1.4229979464299836
133,1.4257053712938998
134,1.4284127905765465
135,1.4311130628117945
136,1.4338061950889591
