,88
0,1.4938714648521674
1,0.7963412022044187
2,0.8882521759458031
3,1.4969202247787996
4,0.4029920508308736
5,1.7208050572307403
6,-0.12717066265239052
7,1.7891975324023315
8,-0.6537037491486825
9,1.6981913530109929
10,-1.13130403257496
11,1.4577965680078393
12,-1.5198327468565842
13,1.0903973463819874
14,-1.788284813462544
15,0.6282370136100122
16,-1.9168255170870085
17,0.11002894910555934
18,-1.8975108513697065
19,-0.42364544526124204
20,-1.733643295974045
21,-0.9317564352700337
22,-1.4387288628347272
23,-1.3775030858748525
24,-1.0363301334161363
25,-1.7283310204023623
26,-0.5557281769641876
27,-1.9611091488270724
28,-0.031194812029073486
29,-2.060939077357352
30,0.5021335338355182
31,-2.0223987914589556
32,1.0076522315443452
33,-1.8494814639742991
34,1.4536434519038677
35,-1.5545558903476797
36,1.811493084923008
37,-1.1583808744846005
38,2.0606296676995255
39,-0.686145863888187
40,2.187033395524021
41,-0.16638436191683212
42,2.1837889987709245
43,0.3682754243826286
44,2.0525462631698623
45,0.8861736471870664
46,1.8017608284389666
47,1.3585627619562746
48,1.4472944709001778
49,1.758133533838164
50,1.009188473452849
51,2.0642050199942137
52,0.5120255820932111
53,2.260745439437669
54,-0.017003456402826817
55,2.3380747541562834
56,-0.5496902055119238
57,2.2931312378294226
58,-1.0583642623714788
59,2.129358314047117
60,-1.5173298383612797
61,1.8562453208745249
62,-1.9048912556939113
63,1.4876474163225553
64,-2.201587295497839
65,1.0432610037692707
66,-2.394348332480577
67,0.544289522023094
68,-2.474376257525935
69,0.01614315185202749
70,-2.4390483616903857
71,-0.517254153653406
72,-2.2906440685070515
73,-1.0311259991517154
74,-2.037336636804537
75,-1.501035819820163
76,-1.6909493066356611
77,-1.9073900842481664
78,-1.267435575600897
79,-2.2326342694498824
80,-0.7858140618402555
81,-2.463156031644046
82,-0.26593091204291947
83,-2.5899264084432176
84,0.26870070406221563
85,-2.607680906138826
86,0.7955333974642922
87,-2.516553005361379
88,1.292855616084152
89,-2.3212251699024886
90,1.740672294289534
91,-2.030565035819309
92,2.1223311247037544
93,-1.6560683048603184
94,2.42212280713252
95,-1.213996870818303
96,2.62951860615525
97,-0.7209981285844723
98,2.736555633576976
99,-0.19769417919295407
100,2.7400641125122434
101,0.3370223998621904
102,2.6406087672416203
103,0.8615606775592739
104,2.44237064695332
105,1.3577830155597415
106,2.1529982026520975
107,1.8075033184030505
108,1.783379340959432
109,2.194495852017085
110,1.3483946350451361
111,2.5043315529371717
112,0.86289687105683
113,2.7274324936068575
114,0.34416397564181134
115,2.8563437557752245
116,-0.18962294079056152
117,2.8870205425333957
118,-0.7200401518868819
119,2.8188828650478053
120,-1.2290668249656456
121,2.6547460545743853
122,-1.6996931592060966
123,2.4006352373639537
124,-2.116471416661933
125,2.0654956525606147
126,-2.4659932470448322
127,1.6608137600508153
128,-2.7372802453091585
129,1.2001664108880994
130,-2.9220784601748746
131,0.6987169053860235
132,-3.0150514353898057
133,0.1726775430447084
134,-3.013870166897169
135,-0.36124169704404463
136,-2.918800284326545
137,-0.8878515899646144
138,-2.733293532308865
139,-1.38941948664246
140,-2.463657985720133
141,-1.8507846240353765
142,-2.1186526866055275
143,-2.2582916982093106
144,-1.7078707174463943
145,-2.6010556886222314
146,-1.2448957329881527
147,-2.8681350728484265
148,-0.7437268836884932
149,-3.0522755996776665
150,-0.21764078909361692
151,-3.148947367921694
152,0.3165791296472642
153,-3.155411764895638
154,0.8451828396966321
155,-3.0718527364257473
156,1.3516789215531668
157,-2.9012444971398987
158,1.8234233446084283
159,-2.6482397215209703
160,2.2460543955391743
161,-2.3209779592365347
162,2.609387204546422
163,-1.9278455510935553
164,2.9026900709008716
165,-1.4810539026760008
166,3.119228683483829
167,-0.9916204781872939
168,3.2529212162586147
169,-0.4743494611518864
170,3.3010321575492743
171,0.05842777416256023
172,3.262591914023088
173,0.5909894728238057
174,3.138945045802791
175,1.1110599576455504
176,2.933366071475705
177,1.6051647661796151
178,2.652220788097917
179,2.059243173295995
180,2.3022275177877405
181,2.463365148318673
182,1.8923136358417216
183,2.807369126171489
184,1.4343740451478617
185,3.0819289693806415
186,0.9386343239858419
187,3.281509535002324
188,0.41736918639372766
189,3.40130035523877
190,-0.11661527380197535
191,3.4384906746394392
192,-0.6485995612759156
193,3.392591956898038
194,-1.1674999768895935
195,3.2651055663777733
196,-1.6609563083568386
197,3.0592261714463103
198,-2.1173173739751894
199,2.779988378903083
200,-2.5259080480503413
201,2.434119641226337
202,-2.876216299679176
203,2.0312689669531743
204,-3.1616959782530465
205,1.5798483973574293
206,-3.3759491637597216
207,1.090329974279972
208,-3.5142659088542185
209,0.5739641488328815
210,-3.5737059753220173
211,0.04250999215675202
212,-3.5531381009068603
213,-0.4920403667544784
214,-3.453237087820249
215,-1.0177365417580144
216,-3.2764399775224144
217,-1.522937636794069
218,-3.0268634805878794
219,-1.9965670284621322
220,-2.710185647272358
221,-2.4283487765345364
222,-2.333495478473461
223,-2.8090208641008814
224,-1.9051147760787137
225,-3.130521164214875
226,-1.43439700754355
227,-3.386142790869645
228,-0.9332824488428577
229,-3.5701477529204135
230,-0.40903126150353286
231,-3.680149463029502
232,0.12559212050508134
233,-3.713336204489131
234,0.6593960686305546
235,-3.669286323736035
236,1.1813227888818292
237,-3.5491912119757587
238,1.6806766884509683
239,-3.3558026145734563
240,2.147339679587223
241,-3.0933484930290875
242,2.571969269838793
243,-2.767420175785343
244,2.9461758081224874
245,-2.384834046422761
246,3.2626758326022336
247,-1.953471437857965
248,3.5154190836608126
249,-1.4821007242631965
250,3.699687387871233
251,-0.9801858262726987
252,3.812164271635093
253,-0.457685469664539
254,3.8509748114848628
255,0.07515243467913515
256,3.81569585827474
257,0.6079969869047224
258,3.7068134478822192
259,1.132503235338644
260,3.526740623959741
261,1.636740054515485
262,3.2792312216399115
263,2.111207805876448
264,2.9692760731795045
265,2.5470848170871094
266,2.6029844831192577
267,2.936382646214952
268,2.187447315230547
269,3.2720813422626747
270,1.730584944631415
271,3.548242733546365
272,1.2391169896001957
273,3.7607618749373692
274,0.7238343672930716
275,3.9049364109111475
276,0.19423934762598571
277,3.97849092385708
278,-0.34002405186671075
279,3.980462852332828
280,-0.8693488961672239
281,3.9111941576437674
282,-1.3862397624842664
283,3.7716476576292286
284,-1.879578698916773
285,3.564810022106981
286,-2.3407776220196763
287,3.2947023916027876
288,-2.7619269227220014
289,2.966411097211847
290,-3.137248319605786
291,2.5844354362620185
292,-3.458804400390978
293,2.156852866888957
294,-3.721348333881272
295,1.691308534448864
296,-3.920721644665061
297,1.1960015679046159
298,-4.0542862444221335
299,0.6775116116564449
300,-4.119276759369491
301,0.14662557494459239
302,-4.11500518840511
303,-0.3876218621821827
304,-4.0415457674956725
305,-0.9182927355846107
306,-3.9004312410384965
307,-1.4344749629744071
308,-3.6944222927789663
309,-1.9276786571795599
310,-3.4273199162154397
311,-2.3899132555004186
312,-3.1025047858122266
313,-2.8153913417303893
314,-2.72657498906221
315,-3.195527144624899
316,-2.3059607467174583
317,-3.5244390944427106
318,-1.845847080057444
319,-3.7981235656403283
320,-1.3554606344931017
321,-4.011142636274715
322,-0.8428373547076786
323,-4.160490636160346
324,-0.3141340015907362
325,-4.244424416333268
326,0.22018153714651245
327,-4.261334336227571
328,0.7516668966487344
329,-4.211406587367756
330,1.2741086568279676
331,-4.095281856224481
332,1.7772980304592274
333,-3.915290399250886
334,2.2554389957757346
335,-3.673570541417529
336,2.6992573545190335
337,-3.374882658116696
338,3.1021788330383515
339,-3.024212913074598
340,3.4597044274667414
341,-2.625568567420266
342,3.7650081786391185
343,-2.1866684310468876
344,4.014749766369136
345,-1.7124432721208702
346,4.204217751639867
347,-1.212003226446285
348,4.331011757591116
349,-0.6930389485500829
350,4.3938336077529625
351,-0.16120563022309167
352,4.391577666366938
353,0.3734221675691245
354,4.324353441286894
355,0.9051130017198312
356,4.193513383538886
357,1.4238714875931568
358,4.001451036722416
359,1.9222102315737635
360,3.7502588174637674
361,2.3949576110217343
362,3.444696193617196
363,2.8333591304947197
364,3.0879918161200055
365,3.2329515495774697
366,2.6868223486780702
367,3.586404411929376
368,2.2453339449704557
369,3.890198840437143
370,1.7717120621415712
371,4.138827522786821
372,1.2729092408694433
373,4.329210820012267
374,0.753899787637298
375,4.459565217593461
376,0.22415964446779613
377,4.527624124735772
378,-0.31112713011074017
379,4.5328337708605675
380,-0.8422674956236395
381,4.475213585954344
382,-1.3641625785594222
383,4.355432504415925
384,-1.8674410865717468
385,4.175761901711542
386,-2.347368087981941
387,3.9380183269060094
388,-2.7954029020942754
389,3.646567850399224
390,-3.2074222003643804
391,3.3042388658663127
392,-3.576167776941211
393,2.9172241726032
394,-3.8983321152953385
395,2.489177968681769
396,-4.168311518522321
397,2.0277591512406055
398,-4.38376578953887
399,1.5372240826818617
400,-4.541020362824653
401,1.0262668465944187
402,-4.638795359562488
403,0.4994988058753892
404,-4.675510930024364
405,-0.03382666876657508
406,-4.650979753551685
407,-0.5689992970267281
408,-4.5657679172153705
409,-1.0967006149074292
410,-4.420753351577381
411,-1.6123721416763006
412,-4.218585897336401
413,-2.1071162128782293
414,-3.9611262741646938
415,-2.576758303610197
416,-3.652939379039231
417,-3.013274053197088
418,-3.2967382335778246
419,-3.413075041677034
420,-2.898739749647118
421,-3.7694069984130634
422,-2.4623400446119525
423,-4.079430566936331
424,-1.9950672165237961
425,-4.337984097466802
426,-1.5008033918904797
427,-4.543094498735088
428,-0.987989108937237
429,-4.691427047638615
430,-0.4607792254581988
431,-4.781942599752986
432,0.07431524676962029
433,-4.813277738444132
434,0.608260527502134
435,-4.78506275648207
436,1.1368545543961777
437,-4.697680076552756
438,1.6512568791173448
439,-4.552755419674696
440,2.1475229251868786
441,-4.351569649071205
442,2.6174348126052274
443,-4.097632433323136
444,3.057489288561415
445,-3.7930257934215814
446,3.4622313600139796
447,-3.441243048923736
