,147
0,-0.2838714309195574
1,0.5822825824947667
2,-0.33851726237861335
3,-0.34151980815146227
4,0.19425326931741269
5,-0.3067511912255921
6,-0.26289353589308484
7,0.03102349106599725
8,0.027052852052498445
9,-0.4172909577611105
10,0.4963389504967327
11,-0.1625871759804132
12,0.4809102928041944
13,0.3712702002312963
14,0.045199474101204624
15,0.6801916055211796
16,-0.4783699501639625
17,0.5753200036350856
18,-0.7959031475543539
19,0.1457758050716542
20,-0.7739860470563796
21,-0.38767294368358746
22,-0.44156846986280696
23,-0.805514679164488
24,0.06780088455042402
25,-0.9662563486158361
26,0.5846679625515914
27,-0.8311150583656933
28,0.9605166471755776
29,-0.45189044204772955
30,1.1031889774009596
31,0.06268154953121481
32,0.986960967622128
33,0.5839358692702044
34,0.6466079329747707
35,0.9955141161444625
36,0.16019810363265183
37,1.215518353651919
38,-0.3740354499772054
39,1.2071827864952143
40,-0.8564704095557228
41,0.9785643173204374
42,-1.2060379180018814
43,0.5749193159055012
44,-1.369168025645367
45,0.06623055881509518
46,-1.3250518537127653
47,-0.4659855010283473
48,-1.0849298150887587
49,-0.9432671755687261
50,-0.6867722778052331
51,-1.2996484823150587
52,-0.1874008306789969
53,-1.489806390470495
54,0.34693846025247715
55,-1.4927023090524514
56,0.8497440920523011
57,-1.311619306801072
58,1.261573673010632
59,-0.9719124223759369
60,1.53790566736234
61,-0.5146477164798855
62,1.6503829756405761
63,0.0075458903470980365
64,1.5898691482827685
65,0.5384876536067973
66,1.3654721780051855
67,1.0231892733356798
68,1.0019240152604023
69,1.414699253730513
70,0.5365591611157536
71,1.6766248780704627
72,0.013801563709901437
73,1.7867705616160712
74,-0.5180035455587216
75,1.7372835064984915
76,-1.0126058019275739
77,1.5345755079899357
78,-1.427962427961716
79,1.1979321296597147
80,-1.7304370431021265
81,0.7572930779634196
82,-1.8971303878271286
83,0.24999507580847488
84,-1.9169717014799574
85,-0.2838021878265487
86,-1.7901984381187663
87,-0.8026324216514383
88,-1.5276597037649151
89,-1.2685038104961401
90,-1.150657518221551
91,-1.6469816792726653
92,-0.6869722682360886
93,-1.9126889431180465
94,-0.17001479234796854
95,-2.0482065451198075
96,0.36420394923787236
97,-2.045755678331141
98,0.8807045305942637
99,-1.906812719137403
100,1.3448336541271748
101,-1.642164867964916
102,1.7282682263730056
103,-1.269695196127497
104,2.007621230043564
105,-0.8137967751758032
106,2.166686940292105
107,-0.3033741513611774
108,2.1971123888145874
109,0.23018637010599308
110,2.0985260603551703
111,0.7550694703173184
112,1.8775764820948893
113,1.241935115604675
114,1.5484349454560151
115,1.6624323228501625
116,1.1298955677985958
117,1.9945822142648006
118,0.6456015545162203
119,2.2207980398806417
120,0.12221071074652919
121,2.3297090945064185
122,-0.4121880075100488
123,2.3165288517447014
124,-0.9296471689737738
125,2.183038086468222
126,-1.4038352144685167
127,1.937211552922333
128,-1.8121669873893667
129,1.5916577711285413
130,-2.1339725956378413
131,1.164979453459958
132,-2.354900153104003
133,0.6776864356479205
134,-2.464657547753501
135,0.15475117245185208
136,-2.459238034032242
137,-0.37996793563175096
138,-2.339930177260254
139,-0.9002965073893815
140,-2.1129823566516652
141,-1.3837379858344598
142,-1.789303035963355
143,-1.8087183260913553
144,-1.3839231250108481
145,-2.1567279668186385
146,-0.9151787590262324
147,-2.4130505274362237
148,-0.4037827581742971
149,-2.5672848085505304
150,0.1281658339567372
151,-2.61364848486683
152,0.6594717951937771
153,-2.5507758983928928
154,1.1668036637735646
155,-2.3819418558494094
156,1.6296047019239146
157,-2.11497295965013
158,2.0305288655834706
159,-1.7605304809377103
160,2.352946350392825
161,-1.3341117386849353
162,2.5849349549976965
163,-0.8531743823202119
164,2.7186235444306543
165,-0.3355309713957736
166,2.749194281533313
167,0.1974600212220768
168,2.6762620414945353
169,0.726870014465745
170,2.5028850606678885
171,1.2328946067499227
172,2.2366391367613785
173,1.6957249487487223
174,1.8872534719668164
175,2.099988527313805
176,1.4676571033373549
177,2.4313280089972555
178,0.9931167366100289
179,2.6782149880509536
180,0.4806293432214707
181,2.83229476164912
182,-0.05028158840771146
183,2.888585978424051
184,-0.582592587324346
185,2.8461589544525197
186,-1.0981941055338287
187,2.706952636917117
188,-1.5798300706294457
189,2.4761562086985043
190,-2.0116614802217323
191,2.1619467767412752
192,-2.3797607937453313
193,1.7751345176383198
194,-2.6725232585824195
195,1.3287318766206975
196,-2.881445408176234
197,0.8360367464612013
198,-2.9994443407920057
199,0.31425764785040294
200,-3.0233686118407657
201,-0.21991008188407357
202,-2.9530913053525887
203,-0.7496736888872019
204,-2.7914277589198893
205,-1.2586775874326093
206,-2.5431326038441853
207,-1.7327994720773834
208,-2.2167030133996954
209,-2.1563973833015773
210,-1.8225233357213213
211,-2.517111903755185
212,-1.3714316055337314
213,-2.8054274859582615
214,-0.8782254935868314
215,-3.0122543786466007
216,-0.35763353569955697
217,-3.1321972052672793
218,0.17668819195536167
